payment_installments,payment_value,payment_total,payment_count,delivery_delay_days,purchase_to_delivery_days,total_to_value_ratio,is_delayed,purchase_hour,purchase_dow,payment_type_boleto,payment_type_credit_card,payment_type_debit_card,payment_type_not_defined,payment_type_voucher,payment_type_nan,authorization_status_authorized,authorization_status_declined,authorization_status_pending,authorization_status_reversed,authorization_status_nan,transaction_status_failed,transaction_status_pending,transaction_status_reversed,transaction_status_successful,transaction_status_nan,order_status_approved,order_status_canceled,order_status_created,order_status_delivered,order_status_invoiced,order_status_processing,order_status_shipped,order_status_unavailable,order_status_nan,order_channel_marketplace,order_channel_mobile_app,order_channel_online,order_channel_nan,derived_delivery_state_canceled,derived_delivery_state_delivered,derived_delivery_state_not_delivered,derived_delivery_state_shipped,derived_delivery_state_unavailable,derived_delivery_state_unknown,derived_delivery_state_nan,amount_bucket_low,amount_bucket_medium,amount_bucket_high,amount_bucket_nan,risk_score,actual_disputed,decision
2,90.88,90.88,1,-16.191134259259258,12.234212962962962,1.0,0,13,3,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,0.5189515737302792,0,resolve
1,92.26,92.26,1,-13.410694444444443,9.853067129629627,1.0,0,17,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,0.516682965815007,0,resolve
2,85.14,85.14,1,-14.198958333333334,7.31119212962963,1.0,0,11,3,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,0.521046509485017,0,resolve
5,263.47,263.47,1,-10.193171296296295,28.23505787037037,1.0,0,13,3,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,0.0020147239659884615,0,resolve
1,96.95,105.28,2,-19.43774305555556,9.869537037037038,1.0859205776173284,0,16,1,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,0.49681232436347356,0,resolve
1,56.78,56.78,1,-9.07167824074074,6.5731828703703705,1.0,0,8,2,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,0.5195032016517376,0,resolve
1,53.0,53.0,1,-16.380659722222223,10.00537037037037,1.0,0,14,1,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,0.5132706642978088,0,resolve
2,106.96,106.96,1,2.528773148148148,15.976886574074074,1.0,1,13,4,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,0.5331762349583179,0,resolve
1,52.97,52.97,1,-2.5163425925925926,15.894386574074074,1.0,0,14,3,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,0.003989242799793298,0,resolve
3,36.46,36.46,1,-12.136145833333334,5.833009259259259,1.0,0,0,3,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,0.5238654582987365,0,resolve
2,321.17,321.17,1,-9.615706018518518,13.739212962962965,1.0,0,15,4,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,0.5135137618316188,0,resolve
3,108.16,108.16,1,-13.196608796296296,6.155763888888889,1.0,0,15,2,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0.5419056777438154,0,escalate
5,65.71,65.71,1,-6.245231481481482,3.062453703703704,1.0,0,16,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,0.524947072335495,0,resolve
1,55.58,55.58,1,-24.4144675925926,13.045787037037035,1.0,0,12,6,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,0.5236599395031258,0,resolve
2,121.22,121.22,1,-24.283472222222223,22.26734953703704,1.0,0,10,3,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,0.003753358974713788,0,resolve
1,66.67,66.67,1,-0.3180902777777777,2.0722800925925924,1.0,0,14,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,0.5219824382149131,1,resolve
1,52.16,265.6,3,-11.98431712962963,7.068900462962963,5.092024539877301,0,22,1,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,0.5098872954414628,0,resolve
3,197.05,197.05,1,-8.970833333333333,19.38504629629629,1.0,0,15,3,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,0.5138374496490171,0,resolve
8,149.88,149.88,1,-13.192361111111111,12.320868055555556,1.0,0,11,3,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,0.5217309097651524,0,resolve
4,117.58,117.58,1,-12.213877314814814,13.90761574074074,1.0,0,21,3,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,0.5217056313097511,0,resolve
1,85.24,85.24,1,-15.063136574074074,17.07614583333333,1.0,0,20,4,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,0.5163080800422567,0,resolve
1,20.0,139.97,7,-10.300983796296295,11.16988425925926,6.9985,0,12,3,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,0.538709338141416,0,escalate
1,66.78,66.78,1,-11.973136574074072,10.232471064814815,1.0,0,18,4,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,0.5363088347089104,0,escalate
5,254.34,254.34,1,-15.260659722222222,7.720243055555556,1.0,0,0,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0.5381972049450241,0,escalate
1,130.7,130.7,1,-3.018842592592593,15.479340277777778,1.0,0,12,2,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,0.531578753194147,0,resolve
1,66.24,66.24,1,-8.294189814814814,11.070949074074074,1.0,0,15,4,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,0.5190026603112313,0,resolve
1,182.3,182.3,1,-11.250162037037038,13.068645833333331,1.0,0,16,3,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,0.510094141750937,0,resolve
1,39.77,144.75,2,-5.502233796296296,7.103194444444444,3.639678149358813,0,9,2,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,0.525203248361605,0,resolve
1,139.89,145.2,2,-18.298784722222223,11.902013888888888,1.0379583958824792,0,19,1,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0.5167306942984925,0,resolve
3,56.48,95.23,2,-18.119756944444443,10.114826388888888,1.6860835694050993,0,18,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0.5410452857817598,0,escalate
5,53.59,53.59,1,-19.519618055555554,4.668414351851852,1.0,0,19,5,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,0.5210985325971068,0,resolve
1,50.0,52.86,2,-9.411319444444445,14.840775462962965,1.0572,0,17,4,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,0.510031331585552,0,resolve
3,175.88,175.88,1,-6.031666666666666,19.21357638888889,1.0,0,18,2,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,0.5137863351641527,0,resolve
4,242.49,242.49,1,-8.212442129629629,10.951516203703704,1.0,0,20,4,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0.5369506175159908,0,escalate
2,89.09,89.09,1,-15.00712962962963,20.1263425925926,1.0,0,20,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,0.5152423203703338,0,resolve
1,30.09,30.09,1,-22.40341435185185,6.649618055555556,1.0,0,22,1,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,0.5094062953022332,0,resolve
1,35.59,35.59,1,-10.144421296296295,1.8868402777777773,1.0,0,23,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,0.5157444888356455,0,resolve
1,149.5,149.5,1,0.9527314814814816,3.9903125,1.0,1,23,6,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,0.5513549793268581,1,escalate
